Airline,Origin,Dest,typical_distance
NK,MCO,BOS,1121.0
NK,MCO,BWI,787.0
NK,MCO,CLE,895.0
NK,MCO,CLT,468.0
NK,MCO,CMH,802.0
NK,MCO,DFW,985.0
NK,MCO,DTW,957.0
NK,MCO,EWR,937.0
NK,MCO,FLL,177.0
NK,MCO,IAH,854.0
NK,MCO,IND,829.0
NK,MCO,LAS,2039.0
NK,MCO,LBE,823.0
NK,MCO,LGA,950.0
NK,MCO,MCI,1072.0
NK,MCO,MEM,684.0
NK,MCO,MHT,1142.0
NK,MCO,MIA,192.0
NK,MCO,MKE,1066.0
NK,MCO,MSY,551.0
NK,MCO,MYR,388.0
NK,MCO,ORD,1005.0
NK,MCO,ORF,655.0
NK,MCO,PHL,861.0
NK,MCO,PIT,834.0
NK,MCO,PNS,381.0
NK,MCO,RIC,667.0
NK,MCO,ROC,1033.0
NK,MCO,SAT,1041.0
NK,MCO,SDF,719.0
NK,MCO,SJU,1189.0
NK,MCO,SLC,1931.0
NK,MCO,STL,882.0
NK,MCO,STT,1246.0
NK,MEM,DFW,431.0
NK,MEM,LAS,1416.0
NK,MEM,LAX,1619.0
NK,MEM,MCO,684.0
NK,MEM,TPA,655.0
NK,MHT,MCO,1142.0
NK,MIA,ATL,594.0
NK,MIA,BNA,806.0
NK,MIA,BOS,1258.0
NK,MIA,BWI,946.0
NK,MIA,CLE,1080.0
NK,MIA,CLT,650.0
NK,MIA,DEN,1709.0
NK,MIA,DFW,1121.0
NK,MIA,DTW,1145.0
NK,MIA,EWR,1085.0
NK,MIA,IAH,964.0
NK,MIA,LAS,2174.0
NK,MIA,LGA,1096.0
NK,MIA,MCO,192.0
NK,MIA,MSP,1501.0
NK,MIA,MSY,675.0
NK,MIA,MYR,549.0
NK,MIA,ORD,1197.0
NK,MIA,PHL,1013.0
NK,MIA,PIT,1013.0
NK,MIA,RDU,700.0
NK,MIA,SDF,910.0
NK,MIA,SJU,1045.0
NK,MKE,BWI,641.0
NK,MKE,DFW,853.0
NK,MKE,FLL,1243.0
NK,MKE,LAS,1524.0
NK,MKE,MCO,1066.0
NK,MKE,TPA,1075.0
NK,MSP,ATL,907.0
NK,MSP,BWI,936.0
NK,MSP,DFW,852.0
NK,MSP,DTW,528.0
NK,MSP,LAS,1299.0
NK,MSP,MIA,1501.0
NK,MSP,PHX,1276.0
NK,MSY,ATL,425.0
NK,MSY,BNA,471.0
NK,MSY,BOS,1368.0
NK,MSY,BWI,998.0
NK,MSY,CLT,651.0
NK,MSY,DFW,447.0
NK,MSY,DTW,926.0
NK,MSY,EWR,1167.0
NK,MSY,FLL,674.0
NK,MSY,IAH,305.0
NK,MSY,LAS,1500.0
NK,MSY,LAX,1670.0
NK,MSY,MCO,551.0
NK,MSY,MIA,675.0
NK,MSY,ORD,837.0
NK,MSY,SJU,1720.0
NK,MSY,TPA,488.0
NK,MYR,ACY,466.0
NK,MYR,BDL,664.0
NK,MYR,BOS,738.0
NK,MYR,BWI,399.0
NK,MYR,CLE,557.0
NK,MYR,CMH,488.0
NK,MYR,DTW,636.0
NK,MYR,EWR,550.0
NK,MYR,FLL,529.0
NK,MYR,IND,583.0
NK,MYR,LBE,455.0
NK,MYR,LGA,563.0
NK,MYR,MCO,388.0
NK,MYR,ORD,753.0
NK,MYR,PHL,473.0
NK,MYR,PIT,475.0
NK,MYR,ROC,655.0
NK,OAK,BUR,325.0
NK,OAK,DTW,2068.0
NK,OAK,EWR,2555.0
NK,OAK,IAH,1628.0
NK,OAK,LAS,407.0
NK,OAK,LAX,337.0
NK,OAK,SAN,446.0
NK,OAK,SNA,371.0
NK,ORD,ATL,606.0
NK,ORD,BNA,409.0
NK,ORD,BOS,867.0
NK,ORD,CLT,599.0
NK,ORD,DFW,802.0
NK,ORD,DTW,235.0
NK,ORD,EWR,719.0
NK,ORD,FLL,1182.0
NK,ORD,IAH,925.0
NK,ORD,LAS,1514.0
NK,ORD,LAX,1744.0
NK,ORD,LGA,733.0
NK,ORD,MCO,1005.0
NK,ORD,MIA,1197.0
NK,ORD,MSY,837.0
NK,ORD,MYR,753.0
NK,ORD,PDX,1739.0
NK,ORD,PHX,1440.0
NK,ORD,RSW,1120.0
NK,ORD,SAN,1723.0
NK,ORD,SJU,2072.0
NK,ORD,TPA,1012.0
NK,ORF,BOS,468.0
NK,ORF,FLL,781.0
NK,ORF,MCO,655.0
NK,ORF,RSW,785.0
NK,ORF,TPA,717.0
NK,PBI,ACY,936.0
NK,PBI,BOS,1197.0
NK,PBI,LGA,1035.0
NK,PDX,BUR,817.0
NK,PDX,BWI,2358.0
NK,PDX,LAS,763.0
NK,PDX,LAX,834.0
NK,PDX,ORD,1739.0
NK,PDX,SAN,933.0
NK,PDX,SJC,569.0
NK,PHL,ATL,666.0
NK,PHL,BNA,675.0
NK,PHL,DFW,1303.0
NK,PHL,DTW,453.0
NK,PHL,FLL,992.0
NK,PHL,IAH,1325.0
NK,PHL,LAS,2176.0
NK,PHL,LAX,2402.0
NK,PHL,MCO,861.0
NK,PHL,MIA,1013.0
NK,PHL,MYR,473.0
NK,PHL,RSW,993.0
NK,PHL,SJU,1576.0
NK,PHL,TPA,920.0
NK,PHX,DFW,868.0
NK,PHX,EWR,2133.0
NK,PHX,FLL,1972.0
NK,PHX,LAS,255.0
NK,PHX,MSP,1276.0
NK,PHX,ORD,1440.0
NK,PIT,BOS,496.0
NK,PIT,CLE,106.0
NK,PIT,DTW,201.0
NK,PIT,EWR,319.0
NK,PIT,FLL,994.0
NK,PIT,IAH,1117.0
NK,PIT,LAS,1910.0
NK,PIT,LAX,2136.0
NK,PIT,LGA,335.0
NK,PIT,MCO,834.0
NK,PIT,MIA,1013.0
NK,PIT,MYR,475.0
NK,PIT,RSW,966.0
NK,PIT,TPA,873.0
NK,PNS,DFW,604.0
NK,PNS,FLL,525.0
NK,PNS,MCO,381.0
NK,RDU,FLL,680.0
NK,RDU,MIA,700.0
NK,RIC,FLL,805.0
NK,RIC,LAS,2086.0
NK,RIC,MCO,667.0
NK,RIC,RSW,799.0
NK,RIC,TPA,723.0
NK,RNO,LAS,345.0
NK,RNO,LAX,391.0
NK,ROC,FLL,1183.0
NK,ROC,MCO,1033.0
NK,ROC,MYR,655.0
NK,RSW,ACY,982.0
NK,RSW,ATL,515.0
NK,RSW,BNA,722.0
NK,RSW,BOS,1249.0
NK,RSW,CHS,450.0
NK,RSW,CMH,930.0
NK,RSW,DTW,1084.0
NK,RSW,IND,945.0
NK,RSW,ORD,1120.0
NK,RSW,ORF,785.0
NK,RSW,PHL,993.0
NK,RSW,PIT,966.0
NK,RSW,RIC,799.0
NK,RSW,SJU,1150.0
NK,SAN,ATL,1892.0
NK,SAN,BWI,2295.0
NK,SAN,IAH,1303.0
NK,SAN,LAS,258.0
NK,SAN,OAK,446.0
NK,SAN,PDX,933.0
NK,SAN,SJC,417.0
NK,SAN,SLC,626.0
NK,SAN,SMF,480.0
NK,SAT,DFW,247.0
NK,SAT,DTW,1214.0
NK,SAT,EWR,1569.0
NK,SAT,FLL,1145.0
NK,SAT,LAS,1069.0
NK,SAT,LAX,1211.0
NK,SAT,MCO,1041.0
NK,SAT,TPA,972.0
NK,SDF,DFW,733.0
NK,SDF,EWR,642.0
NK,SDF,FLL,895.0
NK,SDF,IAH,788.0
NK,SDF,LAS,1624.0
NK,SDF,LAX,1843.0
NK,SDF,MCO,719.0
NK,SDF,MIA,910.0
NK,SDF,TPA,727.0
NK,SEA,LAS,867.0
NK,SEA,LAX,954.0
NK,SJC,BUR,296.0
NK,SJC,BWI,2439.0
NK,SJC,DFW,1438.0
NK,SJC,DTW,2062.0
NK,SJC,LAS,386.0
NK,SJC,LAX,308.0
NK,SJC,PDX,569.0
NK,SJC,SAN,417.0
NK,SJU,ATL,1547.0
NK,SJU,BDL,1666.0
NK,SJU,BOS,1674.0
NK,SJU,BWI,1565.0
NK,SJU,DFW,2165.0
NK,SJU,EWR,1608.0
NK,SJU,FLL,1046.0
NK,SJU,IAH,2007.0
NK,SJU,MCO,1189.0
NK,SJU,MIA,1045.0
NK,SJU,MSY,1720.0
NK,SJU,ORD,2072.0
NK,SJU,PHL,1576.0
NK,SJU,RSW,1150.0
NK,SJU,TPA,1237.0
NK,SLC,FLL,2084.0
NK,SLC,LAS,368.0
NK,SLC,LAX,590.0
NK,SLC,MCO,1931.0
NK,SLC,SAN,626.0
NK,SMF,BUR,358.0
NK,SMF,BWI,2395.0
NK,SMF,LAS,397.0
NK,SMF,SAN,480.0
NK,SNA,LAS,226.0
NK,SNA,OAK,371.0
NK,STL,FLL,1057.0
NK,STL,LAS,1371.0
NK,STL,MCO,882.0
NK,STT,FLL,1107.0
NK,STT,MCO,1246.0
NK,STX,FLL,1140.0
NK,TPA,ACY,913.0
NK,TPA,ATL,406.0
NK,TPA,BNA,612.0
NK,TPA,BOS,1185.0
NK,TPA,BWI,842.0
NK,TPA,CHS,370.0
NK,TPA,CLT,507.0
NK,TPA,CMH,829.0
NK,TPA,DFW,929.0
NK,TPA,DTW,983.0
NK,TPA,FLL,197.0
NK,TPA,IAH,787.0
NK,TPA,IND,837.0
NK,TPA,LAS,1984.0
NK,TPA,MCI,1048.0
NK,TPA,MEM,655.0
NK,TPA,MIA,204.0
NK,TPA,MKE,1075.0
NK,TPA,MSY,488.0
NK,TPA,ORD,1012.0
NK,TPA,ORF,717.0
NK,TPA,PHL,920.0
NK,TPA,PIT,873.0
NK,TPA,RIC,723.0
NK,TPA,SAT,972.0
NK,TPA,SDF,727.0
NK,TPA,SJU,1237.0
OH,ABE,CLT,481.0
OH,AGS,CLT,140.0
OH,AGS,DCA,468.0
OH,AGS,DFW,874.0
OH,AGS,PHL,583.0
OH,ALB,CLT,646.0
OH,ALB,DCA,318.0
OH,ATL,CLT,226.0
OH,ATL,DCA,547.0
OH,ATL,PHL,666.0
OH,AUS,PHL,1430.0
OH,AVL,CLT,91.0
OH,AVL,DCA,384.0
OH,AVL,DFW,848.0
OH,AVL,PHL,504.0
OH,AVP,CLT,509.0
OH,BDL,CLT,644.0
OH,BDL,DCA,313.0
OH,BDL,PHL,196.0
OH,BGR,CLT,921.0
OH,BGR,DCA,590.0
OH,BGR,PHL,473.0
OH,BHM,CLT,350.0
OH,BHM,DCA,653.0
OH,BHM,DFW,597.0
OH,BHM,OKC,632.0
OH,BHM,PHL,772.0
OH,BNA,CLT,328.0
OH,BNA,DCA,562.0
OH,BNA,PHL,675.0
OH,BTR,CLT,675.0
OH,BTR,DCA,985.0
OH,BTR,DFW,383.0
OH,BTR,OKC,502.0
OH,BTV,CLT,761.0
OH,BTV,DCA,437.0
OH,BTV,PHL,335.0
OH,BUF,CLT,546.0
OH,BUF,DCA,296.0
OH,BUF,PHL,279.0
OH,BWI,CLT,361.0
OH,CAE,CLT,88.0
OH,CAE,DCA,408.0
OH,CAK,CLT,394.0
OH,CAK,DCA,274.0
OH,CHA,CLT,241.0
OH,CHA,DCA,523.0
OH,CHA,DFW,695.0
OH,CHO,CLT,245.0
OH,CHS,CLT,168.0
OH,CHS,DCA,444.0
OH,CHS,PHL,550.0
OH,CID,CLT,742.0
OH,CID,CMH,479.0
OH,CID,DCA,801.0
OH,CLE,CLT,430.0
OH,CLE,DCA,310.0
OH,CLE,PHL,363.0
OH,CLT,ABE,481.0
OH,CLT,AGS,140.0
OH,CLT,ALB,646.0
OH,CLT,ATL,226.0
OH,CLT,AVL,91.0
OH,CLT,AVP,509.0
OH,CLT,BDL,644.0
OH,CLT,BGR,921.0
OH,CLT,BHM,350.0
OH,CLT,BNA,328.0
OH,CLT,BTR,675.0
OH,CLT,BTV,761.0
OH,CLT,BUF,546.0
OH,CLT,BWI,361.0
OH,CLT,CAE,88.0
OH,CLT,CAK,394.0
OH,CLT,CHA,241.0
OH,CLT,CHO,245.0
OH,CLT,CHS,168.0
OH,CLT,CID,742.0
OH,CLT,CLE,430.0
OH,CLT,CMH,347.0
OH,CLT,CRW,221.0
OH,CLT,CVG,335.0
OH,CLT,DAB,416.0
OH,CLT,DAY,370.0
OH,CLT,DCA,331.0
OH,CLT,DTW,500.0
OH,CLT,ECP,437.0
OH,CLT,EVV,414.0
OH,CLT,EWN,221.0
OH,CLT,FAY,118.0
OH,CLT,FWA,460.0
OH,CLT,GNV,388.0
OH,CLT,GPT,577.0
OH,CLT,GSO,83.0
OH,CLT,GSP,75.0
OH,CLT,HPN,564.0
OH,CLT,HSV,333.0
OH,CLT,IAD,322.0
OH,CLT,ILM,185.0
OH,CLT,IND,427.0
OH,CLT,JAN,562.0
OH,CLT,LEX,281.0
OH,CLT,LFT,729.0
OH,CLT,LIT,640.0
OH,CLT,MDT,413.0
OH,CLT,MEM,511.0
OH,CLT,MHT,737.0
OH,CLT,MKE,651.0
OH,CLT,MLB,490.0
OH,CLT,MLI,674.0
OH,CLT,MSN,708.0
OH,CLT,MYR,157.0
OH,CLT,OAJ,191.0
OH,CLT,OKC,940.0
OH,CLT,OMA,913.0
OH,CLT,ORF,290.0
OH,CLT,PIA,607.0
OH,CLT,PNS,488.0
OH,CLT,PVD,683.0
OH,CLT,PWM,813.0
OH,CLT,RIC,257.0
OH,CLT,ROA,155.0
OH,CLT,ROC,573.0
OH,CLT,SAV,213.0
OH,CLT,SBN,534.0
OH,CLT,SDF,335.0
OH,CLT,SGF,708.0
OH,CLT,SHV,764.0
OH,CLT,SRQ,547.0
OH,CLT,STL,575.0
OH,CLT,SYR,603.0
OH,CLT,TLH,386.0
OH,CLT,TRI,119.0
OH,CLT,TUL,842.0
OH,CLT,TVC,702.0
OH,CLT,TYS,177.0
OH,CLT,VPS,460.0
OH,CLT,XNA,754.0
OH,CMH,CID,479.0
OH,CMH,CLT,347.0
OH,CMH,DCA,323.0
OH,CMH,OMA,689.0
OH,CMH,PHL,406.0
OH,CRW,CLT,221.0
OH,CRW,DCA,249.0
OH,CVG,CLT,335.0
OH,CVG,DCA,411.0
OH,CVG,PHL,507.0
OH,DAB,CLT,416.0
OH,DAB,DCA,705.0
OH,DAY,CLT,370.0
OH,DAY,DCA,391.0
OH,DAY,DFW,861.0
OH,DAY,PHL,477.0
OH,DCA,AGS,468.0
OH,DCA,ALB,318.0
OH,DCA,ATL,547.0
OH,DCA,AVL,384.0
OH,DCA,BDL,313.0
OH,DCA,BGR,590.0
OH,DCA,BHM,653.0
OH,DCA,BNA,562.0
OH,DCA,BTR,985.0
OH,DCA,BTV,437.0
OH,DCA,BUF,296.0
OH,DCA,CAE,408.0
OH,DCA,CAK,274.0
OH,DCA,CHA,523.0
OH,DCA,CHS,444.0
OH,DCA,CID,801.0
OH,DCA,CLE,310.0
OH,DCA,CLT,331.0
OH,DCA,CMH,323.0
OH,DCA,CRW,249.0
OH,DCA,CVG,411.0
OH,DCA,DAB,705.0
OH,DCA,DAY,391.0
OH,DCA,DSM,897.0
OH,DCA,DTW,405.0
OH,DCA,ECP,769.0
OH,DCA,GRR,524.0
OH,DCA,GSO,248.0
OH,DCA,GSP,396.0
OH,DCA,HPN,234.0
OH,DCA,HSV,613.0
OH,DCA,ICT,1110.0
OH,DCA,ILM,319.0
OH,DCA,IND,500.0
OH,DCA,JAN,860.0
OH,DCA,JAX,634.0
OH,DCA,LAN,479.0
OH,DCA,MCI,949.0
OH,DCA,MEM,762.0
OH,DCA,MGM,693.0
OH,DCA,MHT,406.0
OH,DCA,MKE,634.0
OH,DCA,MLB,769.0
OH,DCA,MSN,707.0
OH,DCA,MSP,931.0
OH,DCA,MSY,969.0
OH,DCA,MYR,372.0
OH,DCA,OKC,1158.0
OH,DCA,ORF,142.0
OH,DCA,PHL,119.0
OH,DCA,PIT,204.0
OH,DCA,PNS,816.0
OH,DCA,PVD,356.0
OH,DCA,PWM,482.0
OH,DCA,RDU,227.0
OH,DCA,ROC,296.0
OH,DCA,RSW,892.0
OH,DCA,SAV,519.0
OH,DCA,SDF,474.0
OH,DCA,SRQ,851.0
OH,DCA,STL,719.0
OH,DCA,SYR,298.0
OH,DCA,TLH,716.0
OH,DCA,TUL,1049.0
OH,DCA,TYS,437.0
OH,DCA,VPS,789.0
OH,DFW,AGS,874.0
OH,DFW,AVL,848.0
OH,DFW,BHM,597.0
OH,DFW,BTR,383.0
OH,DFW,CHA,695.0
OH,DFW,DAY,861.0
OH,DFW,ECP,685.0
OH,DFW,FAY,1051.0
OH,DFW,GNV,900.0
OH,DFW,GPT,500.0
OH,DFW,GSO,999.0
OH,DFW,GSP,862.0
OH,DFW,HOU,247.0
OH,DFW,HSV,603.0
OH,DFW,IAH,224.0
OH,DFW,ICT,328.0
OH,DFW,ILM,1106.0
OH,DFW,IND,761.0
OH,DFW,JAN,408.0
OH,DFW,LEX,785.0
OH,DFW,LFT,351.0
OH,DFW,LIT,304.0
OH,DFW,MEM,431.0
OH,DFW,MGM,622.0
OH,DFW,MKE,853.0
OH,DFW,MOB,539.0
OH,DFW,MSY,447.0
OH,DFW,MYR,1048.0
OH,DFW,OKC,175.0
OH,DFW,PIA,672.0
OH,DFW,PNS,604.0
OH,DFW,SAV,925.0
OH,DFW,SDF,733.0
OH,DFW,SGF,364.0
OH,DFW,SHV,190.0
OH,DFW,STL,550.0
OH,DFW,TLH,767.0
OH,DFW,TRI,868.0
OH,DFW,TUL,237.0
OH,DFW,TYS,772.0
OH,DFW,VPS,641.0
OH,DFW,XNA,280.0
OH,DSM,DCA,897.0
OH,DSM,DFW,624.0
OH,DTW,CLT,500.0
OH,DTW,DCA,405.0
OH,DTW,PHL,453.0
OH,ECP,CLT,437.0
OH,ECP,DCA,769.0
OH,ECP,DFW,685.0
OH,ECP,PHL,886.0
OH,EVV,CLT,414.0
OH,EWN,CLT,221.0
OH,FAY,CLT,118.0
OH,FAY,DFW,1051.0
OH,FWA,CLT,460.0
OH,GNV,CLT,388.0
OH,GNV,DFW,900.0
OH,GPT,CLT,577.0
OH,GPT,DFW,500.0
OH,GRR,DCA,524.0
OH,GRR,PHL,573.0
OH,GSO,CLT,83.0
OH,GSO,DCA,248.0
OH,GSO,PHL,365.0
OH,GSP,CLT,75.0
OH,GSP,DCA,396.0
OH,GSP,DFW,862.0
OH,GSP,PHL,515.0
OH,HOU,DFW,247.0
OH,HPN,CLT,564.0
OH,HPN,DCA,234.0
OH,HSV,CLT,333.0
OH,HSV,DCA,613.0
OH,HSV,DFW,603.0
OH,HSV,MSN,602.0
OH,HSV,OKC,616.0
OH,IAD,CLT,322.0
OH,IAH,DFW,224.0
OH,IAH,PHL,1325.0
OH,ICT,DCA,1110.0
OH,ICT,DFW,328.0
OH,ILM,CLT,185.0
OH,ILM,DCA,319.0
OH,ILM,DFW,1106.0
OH,ILM,PHL,413.0
OH,IND,CLT,427.0
OH,IND,DCA,500.0
OH,IND,DFW,761.0
OH,IND,PHL,588.0
OH,JAN,CLT,562.0
OH,JAN,DCA,860.0
OH,JAN,DFW,408.0
OH,JAX,DCA,634.0
OH,JAX,PHL,742.0
OH,LAN,DCA,479.0
OH,LEX,CLT,281.0
OH,LEX,DFW,785.0
OH,LEX,PHL,520.0
OH,LFT,CLT,729.0
OH,LFT,DFW,351.0
OH,LIT,CLT,640.0
OH,LIT,DFW,304.0
OH,MCI,DCA,949.0
OH,MCI,DFW,460.0
OH,MCI,PHL,1038.0
OH,MDT,CLT,413.0
OH,MEM,CLT,511.0
OH,MEM,DCA,762.0
OH,MEM,DFW,431.0
OH,MEM,PHL,875.0
OH,MGM,DCA,693.0
OH,MGM,DFW,622.0
OH,MHT,CLT,737.0
OH,MHT,DCA,406.0
OH,MHT,PHL,289.0
OH,MKE,CLT,651.0
OH,MKE,DCA,634.0
OH,MKE,DFW,853.0
OH,MKE,PHL,690.0
OH,MLB,CLT,490.0
OH,MLB,DCA,769.0
OH,MLI,CLT,674.0
OH,MOB,DFW,539.0
OH,MSN,CLT,708.0
OH,MSN,DCA,707.0
OH,MSN,HSV,602.0
OH,MSN,PHL,764.0
OH,MSP,DCA,931.0
OH,MSP,PHL,980.0
OH,MSY,DCA,969.0
OH,MSY,DFW,447.0
OH,MSY,PHL,1089.0
OH,MYR,CLT,157.0
OH,MYR,DCA,372.0
OH,MYR,DFW,1048.0
OH,MYR,PHL,473.0
OH,OAJ,CLT,191.0
OH,OKC,BHM,632.0
OH,OKC,CLT,940.0
OH,OKC,DCA,1158.0
OH,OKC,DFW,175.0
OH,OKC,HSV,616.0
OH,OMA,CLT,913.0
OH,OMA,CMH,689.0
OH,ORF,CLT,290.0
OH,ORF,DCA,142.0
OH,ORF,PHL,212.0
OH,PHL,AGS,583.0
OH,PHL,ATL,666.0
OH,PHL,AUS,1430.0
OH,PHL,AVL,504.0
OH,PHL,BDL,196.0
OH,PHL,BGR,473.0
OH,PHL,BHM,772.0
OH,PHL,BNA,675.0
OH,PHL,BTV,335.0
OH,PHL,BUF,279.0
OH,PHL,CHS,550.0
OH,PHL,CLE,363.0
OH,PHL,CMH,406.0
OH,PHL,CVG,507.0
OH,PHL,DAY,477.0
OH,PHL,DCA,119.0
OH,PHL,DTW,453.0
OH,PHL,ECP,886.0
OH,PHL,GRR,573.0
OH,PHL,GSO,365.0
OH,PHL,GSP,515.0
OH,PHL,IAH,1325.0
OH,PHL,ILM,413.0
OH,PHL,IND,588.0
OH,PHL,JAX,742.0
OH,PHL,LEX,520.0
OH,PHL,MCI,1038.0
OH,PHL,MEM,875.0
OH,PHL,MHT,289.0
OH,PHL,MKE,690.0
OH,PHL,MSN,764.0
OH,PHL,MSP,980.0
OH,PHL,MSY,1089.0
OH,PHL,MYR,473.0
OH,PHL,ORF,212.0
OH,PHL,PIT,268.0
OH,PHL,PNS,935.0
OH,PHL,PVD,237.0
OH,PHL,PWM,364.0
OH,PHL,RDU,337.0
OH,PHL,RIC,198.0
OH,PHL,ROA,311.0
OH,PHL,ROC,257.0
OH,PHL,SAV,629.0
OH,PHL,SCE,153.0
OH,PHL,SDF,576.0
OH,PHL,SRQ,957.0
OH,PHL,STL,814.0
OH,PHL,SYR,228.0
OH,PHL,TYS,554.0
OH,PHL,VPS,908.0
OH,PHL,XNA,1066.0
OH,PIA,CLT,607.0
OH,PIA,DFW,672.0
OH,PIT,DCA,204.0
OH,PIT,PHL,268.0
OH,PNS,CLT,488.0
OH,PNS,DCA,816.0
OH,PNS,DFW,604.0
OH,PNS,PHL,935.0
OH,PVD,CLT,683.0
OH,PVD,DCA,356.0
OH,PVD,PHL,237.0
OH,PWM,CLT,813.0
OH,PWM,DCA,482.0
OH,PWM,PHL,364.0
OH,RDU,DCA,227.0
OH,RDU,PHL,337.0
OH,RIC,CLT,257.0
OH,RIC,PHL,198.0
OH,ROA,CLT,155.0
OH,ROA,PHL,311.0
OH,ROC,CLT,573.0
OH,ROC,DCA,296.0
OH,ROC,PHL,257.0
OH,RSW,DCA,892.0
OH,SAV,CLT,213.0
OH,SAV,DCA,519.0
OH,SAV,DFW,925.0
OH,SAV,PHL,629.0
OH,SBN,CLT,534.0
OH,SCE,PHL,153.0
OH,SDF,CLT,335.0
OH,SDF,DCA,474.0
OH,SDF,DFW,733.0
OH,SDF,PHL,576.0
OH,SGF,CLT,708.0
OH,SGF,DFW,364.0
OH,SHV,CLT,764.0
OH,SHV,DFW,190.0
OH,SRQ,CLT,547.0
OH,SRQ,DCA,851.0
OH,SRQ,PHL,957.0
OH,STL,DCA,719.0
OH,STL,DFW,550.0
OH,STL,PHL,814.0
OH,SYR,CLT,603.0
OH,SYR,DCA,298.0
OH,SYR,PHL,228.0
OH,TLH,CLT,386.0
OH,TLH,DCA,716.0
OH,TLH,DFW,767.0
OH,TRI,CLT,119.0
OH,TRI,DFW,868.0
OH,TUL,CLT,842.0
OH,TUL,DCA,1049.0
OH,TUL,DFW,237.0
OH,TVC,CLT,702.0
OH,TYS,CLT,177.0
OH,TYS,DCA,437.0
OH,TYS,DFW,772.0
OH,TYS,PHL,554.0
OH,VPS,CLT,460.0
OH,VPS,DCA,789.0
OH,VPS,DFW,641.0
OH,VPS,PHL,908.0
OH,XNA,CLT,754.0
OH,XNA,DFW,280.0
OH,XNA,PHL,1066.0
OO,ABE,ORD,655.0
OO,ABQ,AUS,619.0
OO,ABQ,DEN,349.0
OO,ABQ,DFW,569.0
OO,ABQ,IAH,744.0
OO,ABQ,LAX,677.0
OO,ABQ,ORD,1118.0
OO,ABQ,PHX,328.0
OO,ABQ,SFO,896.0
OO,ABQ,SLC,493.0
OO,ABR,MSP,257.0
OO,ABY,ATL,145.0
OO,ACK,ORD,924.0
OO,ACT,DFW,89.0
OO,ACV,DEN,1026.0
OO,ACV,LAX,577.0
OO,ACV,SFO,250.0
OO,AEX,DFW,285.0
OO,AGS,ATL,143.0
OO,ALB,DTW,489.0
OO,ALB,ORD,723.0
OO,ALW,SEA,213.0
OO,AMA,DEN,359.0
OO,AMA,DFW,312.0
OO,AMA,IAH,517.0
OO,APN,DTW,198.0
OO,ASE,ATL,1304.0
OO,ASE,AUS,812.0
OO,ASE,DEN,125.0
OO,ASE,DFW,701.0
OO,ASE,IAH,913.0
OO,ASE,LAX,737.0
OO,ASE,ORD,1013.0
OO,ASE,PHX,491.0
OO,ASE,SFO,848.0
OO,ATL,ABY,145.0
OO,ATL,AGS,143.0
OO,ATL,ASE,1304.0
OO,ATL,ATW,765.0
OO,ATL,BQK,238.0
OO,ATL,BTR,448.0
OO,ATL,CAE,192.0
OO,ATL,CHA,106.0
OO,ATL,CRW,363.0
OO,ATL,CSG,83.0
OO,ATL,DHN,170.0
OO,ATL,EVV,350.0
OO,ATL,FAY,331.0
OO,ATL,FWA,508.0
OO,ATL,HPN,780.0
OO,ATL,HSV,151.0
OO,ATL,IAH,689.0
OO,ATL,ILM,377.0
OO,ATL,LEX,304.0
OO,ATL,LFT,503.0
OO,ATL,MGM,147.0
OO,ATL,MLI,633.0
OO,ATL,MOB,302.0
OO,ATL,OKC,761.0
OO,ATL,ORD,606.0
OO,ATL,ROA,357.0
OO,ATL,SBN,566.0
OO,ATL,SGF,563.0
OO,ATL,SHV,551.0
OO,ATL,TLH,223.0
OO,ATL,TRI,227.0
OO,ATL,VLD,208.0
OO,ATL,XNA,589.0
OO,ATW,ATL,765.0
OO,ATW,DEN,883.0
OO,ATW,DTW,296.0
OO,ATW,MSP,236.0
OO,ATW,ORD,160.0
OO,AUS,ABQ,619.0
OO,AUS,ASE,812.0
OO,AUS,BNA,756.0
OO,AUS,CVG,958.0
OO,AUS,DEN,775.0
OO,AUS,DFW,190.0
OO,AUS,EGE,836.0
OO,AUS,ELP,528.0
OO,AUS,HRL,273.0
OO,AUS,IAH,140.0
OO,AUS,LAX,1242.0
OO,AUS,MAF,294.0
OO,AUS,MCI,650.0
OO,AUS,MFE,279.0
OO,AUS,MSY,444.0
OO,AUS,OKC,358.0
OO,AUS,ORD,977.0
OO,AUS,RDU,1162.0
OO,AUS,SAN,1164.0
OO,AUS,SFO,1504.0
OO,AUS,SJC,1476.0
OO,AUS,SLC,1086.0
OO,AVL,DEN,1248.0
OO,AVL,ORD,536.0
OO,AVP,ORD,632.0
OO,AZO,DTW,113.0
OO,BDL,DTW,549.0
OO,BDL,ORD,783.0
OO,BFF,DEN,150.0
OO,BFL,DEN,845.0
OO,BFL,PHX,425.0
OO,BFL,SFO,238.0
OO,BGR,ORD,978.0
OO,BHM,DEN,1083.0
OO,BHM,DFW,597.0
OO,BHM,DTW,625.0
OO,BHM,IAH,562.0
OO,BHM,ORD,584.0
OO,BIH,DEN,760.0
OO,BIH,SFO,221.0
OO,BIL,DEN,455.0
OO,BIL,MSP,748.0
OO,BIL,SLC,387.0
OO,BIS,DEN,516.0
OO,BIS,MSP,386.0
OO,BJI,MSP,199.0
OO,BLI,SEA,93.0
OO,BNA,AUS,756.0
OO,BNA,DFW,631.0
